cdr_id,subscriber_id,msisdn,call_type,direction,destination_type,roaming_flag,start_time,end_time,duration,data_volume_mb,plan_id,cell_id,ground_truth_leakage_type,mediation_status,rn
9c2b0210-c761-464f-a83e-68bbbcfce0a1,1374,9984646787,sms,incoming,national,FALSE,07/01/2024 00:07:06,07/01/2024 00:13:51,0,0,P2,144,L11_suppression,suppressed,1
5da0b21c-cc1f-4f65-8490-a9d927660952,1170,9520553115,sms,incoming,national,FALSE,14/01/2024 17:56:33,14/01/2024 18:04:22,0,0,P2,144,none,success,1
a37784c8-c20e-4708-8c59-b28c067b48d4,1597,9489216923,voice,outgoing,international,TRUE,17/01/2024 17:29:58,17/01/2024 17:35:01,303,0,P1,144,none,success,1
e8a013a1-a275-4c34-af8a-07842042a0bd,1387,9069050014,voice,incoming,national,FALSE,21/01/2024 04:44:58,21/01/2024 04:49:58,300,0,P2,144,none,success,1
27208d8c-a538-470e-a949-d64924375504,1990,9432099615,data,incoming,international,FALSE,21/01/2024 07:38:02,21/01/2024 07:40:47,0,39.84,P2,145,none,success,1
6d839fb4-14ac-4c2b-b4df-776dcb925340,1740,9039390430,data,incoming,international,FALSE,13/01/2024 17:57:22,13/01/2024 18:02:34,0,48.47,P0,145,L2_wrong_tariff,success,1
d2520e39-2e1f-467c-b9a5-fa380e38d99c,1082,9996512161,sms,outgoing,national,FALSE,17/01/2024 07:48:25,17/01/2024 07:53:27,0,0,P0,145,none,success,1
8af92214-87a4-43c8-9689-66d29a79e81a,1399,9882140234,sms,incoming,international,FALSE,29/01/2024 13:27:28,29/01/2024 13:27:47,0,0,P0,145,none,success,1
e261a622-5f03-46dd-b07f-b43061905973,1900,9798740398,voice,outgoing,national,FALSE,11/01/2024 15:15:16,11/01/2024 15:17:30,134,0,P1,145,none,success,1
27b9c04a-d90a-4cd8-96e7-864f0c5954b0,1677,9039491127,voice,outgoing,international,TRUE,12/01/2024 21:35:12,12/01/2024 21:42:29,437,0,P0,145,none,success,1
3b4fdf5d-f5a2-4a29-85cc-e08225eb9963,1630,9741646437,data,incoming,national,TRUE,13/01/2024 14:43:47,13/01/2024 14:46:03,0,2.87,P3,146,none,success,1
b031c524-b5ce-4225-8c8d-dd4bba9306ff,1376,9281175858,data,outgoing,national,FALSE,03/01/2024 14:09:52,03/01/2024 14:16:34,0,42.32,P1,146,none,success,1
35106f5b-115d-40c9-9528-d4e6bb96ec56,1363,9902422521,data,outgoing,national,FALSE,12/01/2024 20:29:09,12/01/2024 20:35:45,0,29.32,P0,146,none,success,1
b4c53f87-fe54-49b4-9e2f-dac54bad5952,1195,9291384568,data,incoming,international,TRUE,18/01/2024 20:20:52,18/01/2024 20:27:55,0,16.89,P1,146,none,success,1
0904cdc3-db50-4e3e-a530-c8c55b986141,1531,9244174927,data,incoming,international,TRUE,02/01/2024 02:42:55,02/01/2024 02:46:44,0,21.79,P0,146,none,success,1
1d49ed86-4e65-4936-8211-af24b9c1cff4,1935,9566244522,data,outgoing,national,FALSE,16/01/2024 08:35:26,16/01/2024 08:39:27,0,1.87,P4,146,none,success,1
058b175a-4eac-405c-8c35-cbeab0bb94cc,1276,9872120322,data,incoming,national,FALSE,19/01/2024 00:50:04,19/01/2024 00:58:25,0,49.3,P0,146,L1_unbilled,success,1
74d2dc22-95ee-4adb-84c2-30347b3f12ae,1779,9849826523,data,incoming,national,FALSE,28/01/2024 19:05:11,28/01/2024 19:07:39,0,18.99,P0,146,none,success,1
e59be93c-9e48-4054-8e84-1ce36aa3d130,1600,9998223044,sms,incoming,international,TRUE,29/01/2024 00:05:30,29/01/2024 00:08:04,0,0,P3,146,none,success,1
e15dc0e1-4a4d-41b7-a032-6f25c6406379,1073,9958363435,sms,incoming,national,FALSE,16/01/2024 09:43:58,16/01/2024 09:46:52,0,0,P2,146,none,success,1
ebcb6e64-dd12-456e-b1fb-81e6396b87b3,1639,9147757871,sms,outgoing,international,FALSE,28/01/2024 19:32:35,28/01/2024 19:40:48,0,0,P0,146,none,success,1
ab9b04bd-08ee-49f8-bb52-b4d4cb805531,1324,9311601635,sms,outgoing,national,FALSE,22/01/2024 04:30:28,22/01/2024 04:37:02,0,0,P5,146,L9_misclass,success,1
3aaa23e8-ce4b-4e8f-8001-b706b6b9ff93,1664,9865590472,voice,outgoing,international,TRUE,02/01/2024 08:23:55,02/01/2024 08:30:44,409,0,P0,146,none,success,1
ca5eb5c2-19f5-4d78-a140-78b9bb184771,1745,9065968433,voice,incoming,national,FALSE,16/01/2024 03:47:23,16/01/2024 03:56:05,522,0,P3,146,none,success,1
8d2227b7-4879-4af9-b7e3-470dbfd84d04,1197,9240883580,voice,outgoing,national,FALSE,21/01/2024 12:06:03,21/01/2024 12:09:27,204,0,P3,146,none,success,1
9d4cc5fa-847b-47d1-ae0d-0eb0f2cea561,1179,9680757677,data,incoming,national,FALSE,02/01/2024 04:38:43,02/01/2024 04:41:28,0,46,P0,147,none,success,1
73decdfe-d565-4fcd-8e64-2e0844da35db,1012,9207598694,data,outgoing,international,FALSE,02/01/2024 00:41:44,02/01/2024 00:45:45,0,47.76,P2,147,none,success,1
a7271a98-006a-45d9-b98e-53663ee43ffe,1755,9890430399,data,incoming,national,FALSE,29/01/2024 20:13:27,29/01/2024 20:18:41,0,16.3,P4,147,none,success,1
285b554f-e6b7-4a44-bccc-1c6ffa6e738e,1945,9974903025,data,incoming,international,FALSE,09/01/2024 19:07:29,09/01/2024 19:15:28,0,15.39,P3,147,none,success,1
56cd0c0e-4183-46e8-b520-f82a207e2acd,1002,9940981895,data,incoming,national,TRUE,06/01/2024 07:59:17,06/01/2024 08:02:50,0,45.79,P2,147,none,success,1
7dc72fd7-7aa0-46e0-8a37-9e053720d880,1376,9397542365,sms,incoming,international,TRUE,18/01/2024 01:42:26,18/01/2024 01:49:33,0,0,P2,147,none,success,1
06a7affd-9755-4ee9-ba34-08099ee86e1b,1383,9544261537,sms,outgoing,international,TRUE,27/01/2024 18:27:46,27/01/2024 18:37:03,0,0,P1,147,none,success,1
92a74c13-3745-45a8-818d-a999b64df6de,1935,9422428346,sms,incoming,international,FALSE,02/01/2024 06:36:32,02/01/2024 06:39:24,,0,P0,147,L12_partial,success,1
f45009ca-ef8c-407d-bf7c-b593633c4dd0,1718,9396191413,sms,outgoing,international,TRUE,08/01/2024 04:39:56,08/01/2024 04:46:45,0,0,P0,147,none,success,1
2b5ce783-fe7c-4421-af16-a0b821c6f06d,1009,9444017325,sms,outgoing,international,TRUE,11/01/2024 13:13:57,11/01/2024 13:22:19,0,0,P2,147,none,success,1
12e69a67-2a0a-43a4-81f8-e865ae2a5be4,1816,9564937570,voice,outgoing,national,FALSE,10/01/2024 07:12:44,10/01/2024 07:20:28,464,0,P2,147,none,success,1
da056962-9c03-4ce9-9d7a-519ad969fc25,1063,9430469588,voice,outgoing,national,TRUE,07/01/2024 21:19:18,07/01/2024 21:21:08,110,0,P5,147,L9_misclass,success,1
4de7b2e3-d1d0-40d1-bc69-a7574effb271,1685,9244958208,voice,outgoing,national,TRUE,28/01/2024 02:37:38,28/01/2024 02:40:15,157,0,P0,147,none,success,1
3dd847ed-ef8d-4990-9600-337a358b7a0d,1889,9264798884,voice,incoming,national,TRUE,27/01/2024 19:49:42,27/01/2024 19:50:39,57,0,P0,147,none,success,1
80e013d9-1082-4a0f-bdb3-94a2d3f418de,1174,9939228197,voice,outgoing,national,TRUE,11/01/2024 06:25:38,11/01/2024 06:31:57,379,0,P4,147,none,success,1
b2778102-470d-48a0-8200-9ef786110df5,1149,9489954458,data,incoming,national,TRUE,13/01/2024 23:42:26,13/01/2024 23:47:19,0,41.74,P3,148,none,success,1
b3d2ac86-2d18-4adb-9d1e-bcc3ad108dc6,1870,9305398687,sms,incoming,national,FALSE,20/01/2024 14:54:27,20/01/2024 15:01:18,0,0,P3,148,none,success,1
443a5640-ff14-401d-9af2-2731e715e48b,1822,9897791273,sms,incoming,national,FALSE,02/01/2024 00:47:31,02/01/2024 00:56:15,0,0,P1,148,none,success,1
d13871b5-1916-4d1c-9c94-6022e65c595c,1836,9874244059,sms,outgoing,national,FALSE,14/01/2024 15:30:33,14/01/2024 15:37:22,0,0,P1,148,none,success,1
b1888501-8bb9-470e-b5f2-557789a21b46,1515,9540878989,voice,incoming,national,TRUE,04/01/2024 12:28:36,04/01/2024 12:29:51,75,0,P2,148,none,success,1
8210d808-5c7d-427b-85c5-bd4def2446ae,1398,9376004181,voice,incoming,international,TRUE,25/01/2024 11:49:53,25/01/2024 11:58:11,498,0,P3,148,none,success,1
