cdr_id,subscriber_id,msisdn,call_type,direction,destination_type,roaming_flag,start_time,end_time,duration,data_volume_mb,plan_id,cell_id,ground_truth_leakage_type,mediation_status
1dc403c4-e9e9-426f-a08b-8dbf6af3ab1a,1410,9178256175,sms,incoming,international,FALSE,22/01/2024 06:42:42,22/01/2024 06:46:00,0,0,P1,122,none,success
c2e30ed4-55c2-4ff5-9eda-92b18dc213bf,1084,9231357334,sms,incoming,national,TRUE,26/01/2024 07:52:04,26/01/2024 07:54:31,0,0,P1,189,none,success
d54fa831-334b-4dd7-9791-dc70d2ef35e2,1034,9511348607,sms,incoming,national,TRUE,01/01/2024 11:55:27,01/01/2024 12:01:29,0,0,P2,185,none,success
d1bedadb-93ad-4611-9321-2959fcd3d4a6,1302,9141843220,sms,outgoing,international,TRUE,10/01/2024 23:22:30,10/01/2024 23:32:14,0,0,P2,180,none,success
243381af-30bc-4bed-b9c3-53784c6fd767,1602,9403676886,sms,incoming,national,TRUE,07/01/2024 21:08:04,07/01/2024 21:11:11,0,0,P2,161,L1_unbilled,success
a1985106-8be0-45f4-a0e4-7bd24bb5d36e,1058,9536037295,sms,incoming,international,FALSE,06/01/2024 21:33:33,06/01/2024 21:35:41,0,0,P3,156,none,success
3848880c-4762-4c86-8fc9-8f56532b7a4a,1601,9438758053,sms,incoming,international,TRUE,12/01/2024 10:43:39,12/01/2024 10:51:20,0,0,P3,177,none,success
24fe54dc-5592-44a3-b713-fc5e1580ffc9,1870,9286846104,voice,outgoing,national,FALSE,16/01/2024 22:43:33,16/01/2024 22:47:53,260,0,P0,150,none,success
5c6f12be-fd97-46b7-bf21-9be7c76af259,1403,9507010919,voice,incoming,international,FALSE,07/01/2024 17:48:07,07/01/2024 17:55:47,460,0,P1,112,none,success
a7d4ae00-ce34-4132-9036-1345159eaef7,1790,9132850515,voice,incoming,international,FALSE,23/01/2024 19:11:14,23/01/2024 19:18:14,420,0,P1,124,none,success
3c6864e1-66d0-4d80-a6b5-4e3790cf34aa,1659,9730019175,data,incoming,international,FALSE,25/01/2024 13:04:01,25/01/2024 13:10:41,0,47.3,P0,121,none,success
6093183c-8e5d-4360-8ce6-a3edd9ae2dca,1093,9662785096,data,incoming,international,FALSE,17/01/2024 22:09:02,17/01/2024 22:14:43,0,2.68,P1,101,none,success
4d127c84-9a98-4e4b-b388-d7f8cb904f27,1267,9978945093,data,incoming,international,TRUE,11/01/2024 04:56:49,11/01/2024 05:00:39,0,36.02,P2,173,none,success
260afad0-bf6b-4457-a22a-aae0a35db1c9,1006,9869149080,data,outgoing,national,FALSE,14/01/2024 03:55:43,14/01/2024 04:00:31,0,44.21,P2,104,L11_suppression,suppressed
5f0fb4c2-2eaf-486c-bb42-05918e70de7c,1332,9443392750,data,outgoing,national,TRUE,19/01/2024 01:37:21,19/01/2024 01:45:13,0,1.8,P2,129,none,success
41b9826b-d001-4935-b4df-b10fe1111c93,1250,9582414129,data,outgoing,national,TRUE,20/01/2024 04:53:21,20/01/2024 04:58:16,0,46.71,P3,123,none,success
6131005d-8b49-45f9-8f6e-52bbeb741672,1298,9419857797,data,incoming,national,FALSE,01/01/2024 02:01:28,01/01/2024 02:02:21,0,47.21,P3,133,none,success
0bbc531b-0245-4a69-a7a0-7afd9b137ece,1998,9329896795,data,outgoing,international,TRUE,30/01/2024 18:40:15,30/01/2024 18:48:56,0,28.95,P4,153,none,success
f13214e9-0c00-40bb-8459-f31487403751,1626,9514965775,sms,incoming,national,FALSE,12/01/2024 22:36:34,12/01/2024 22:39:48,0,0,P1,195,none,success
0a9d878f-da18-4367-b36e-83d5cfd50b48,1657,9307058632,sms,incoming,national,TRUE,11/01/2024 03:00:21,11/01/2024 03:06:02,0,0,P2,157,none,success
a6bd9ee3-e4f2-4cdc-a953-440b6b0315c2,1811,9882092205,sms,outgoing,national,FALSE,07/01/2024 04:52:44,07/01/2024 05:01:32,0,0,P3,129,none,success
ccab70d1-7f5c-4b98-9d9d-9c99e86f31b8,1593,9859491226,sms,incoming,national,FALSE,18/01/2024 00:28:25,18/01/2024 00:33:03,0,0,P4,124,none,success
10be3408-7dfc-432f-911f-d1a9d995974d,1917,9998743622,voice,outgoing,international,FALSE,30/01/2024 14:39:31,30/01/2024 14:46:41,430,0,P1,122,none,success
580a9096-a217-4457-bfbe-02a040420d90,1286,9430630163,voice,incoming,national,FALSE,28/01/2024 09:12:00,28/01/2024 09:13:02,62,0,P2,134,none,success
d170d56d-a6ff-4681-bfd0-789074146c53,1138,9165565326,voice,incoming,national,TRUE,06/01/2024 08:51:24,06/01/2024 08:57:38,374,0,P2,129,none,success
3103c183-b9ca-48a9-b4f2-f11162ce7634,1335,9494182100,voice,outgoing,national,FALSE,04/01/2024 14:51:51,04/01/2024 14:56:48,297,0,P4,152,none,success
16999774-a10b-495c-b6ce-dd7509f906f9,1386,9262891233,voice,outgoing,international,FALSE,25/01/2024 13:30:49,25/01/2024 13:36:59,370,0,P4,157,none,success
ab2ae828-af5d-40cb-8352-899f210c8385,1891,9860492968,data,outgoing,international,FALSE,10/01/2024 22:04:49,10/01/2024 22:08:29,0,48.89,P0,176,none,success
25894a2c-9326-4485-9500-6ca7d7c957bb,1067,9659717095,data,incoming,national,FALSE,13/01/2024 04:16:02,13/01/2024 04:19:43,0,27,P0,114,none,success
4dbf230d-5c36-4579-adb9-1d94707f49a7,1291,9851277148,data,incoming,international,TRUE,17/01/2024 08:34:00,17/01/2024 08:39:24,0,2.34,P2,146,none,success
3b2be9cf-471f-436d-86e9-a486c2f24686,1332,9841757185,data,incoming,international,TRUE,10/01/2024 22:52:26,10/01/2024 22:53:57,0,12.56,P3,148,none,success
557816c6-7f83-4641-a4c2-c4f600a6e6a9,1243,9120137896,data,incoming,international,FALSE,27/01/2024 17:52:13,27/01/2024 17:57:36,0,33.87,P3,165,none,success
ab6531bd-d59e-4ac3-a97c-d7a5d884309b,1216,9710201514,data,outgoing,international,FALSE,26/01/2024 15:02:34,26/01/2024 15:11:23,0,7.23,P4,175,none,success
5d0cbb97-26d1-40d3-92bf-31a82daf80ee,1691,9404273259,data,incoming,international,TRUE,01/01/2024 13:00:30,01/01/2024 13:03:43,0,46.81,P4,123,none,success
9ad17dec-64ea-48c3-8e19-e82743c6b824,1122,9324088515,data,outgoing,national,FALSE,05/01/2024 06:37:26,05/01/2024 06:42:30,0,8.43,P4,179,none,success
486513fe-6a14-4f5d-9511-8378060d198b,1801,9957652783,sms,incoming,national,FALSE,03/01/2024 04:05:25,03/01/2024 04:08:59,0,0,P0,193,none,success
